Start,End,Heat pump dhw consumption (kwh),Heat pump heating consumption (kwh),Total heat pump consumption (kwh),Non heat pump consumption (kwh),Total overall consumption (kwh),OVO Extended Fixed 15M + Heat Pump Plus --- Heat pump dhw price (GBP),OVO Extended Fixed 15M + Heat Pump Plus --- Heat pump heating price (GBP),OVO Extended Fixed 15M + Heat Pump Plus --- Total heat pump price (GBP),OVO Extended Fixed 15M + Heat Pump Plus --- Non heat pump price (GBP),OVO Extended Fixed 15M + Heat Pump Plus --- Total price ignoring standing charge (GBP),OVO 1 Year Fixed + Heat Pump Plus --- Heat pump dhw price (GBP),OVO 1 Year Fixed + Heat Pump Plus --- Heat pump heating price (GBP),OVO 1 Year Fixed + Heat Pump Plus --- Total heat pump price (GBP),OVO 1 Year Fixed + Heat Pump Plus --- Non heat pump price (GBP),OVO 1 Year Fixed + Heat Pump Plus --- Total price ignoring standing charge (GBP),OVO 1 Year Fixed + Greener Electricity + Heat Pump Plus --- Heat pump dhw price (GBP),OVO 1 Year Fixed + Greener Electricity + Heat Pump Plus --- Heat pump heating price (GBP),OVO 1 Year Fixed + Greener Electricity + Heat Pump Plus --- Total heat pump price (GBP),OVO 1 Year Fixed + Greener Electricity + Heat Pump Plus --- Non heat pump price (GBP),OVO 1 Year Fixed + Greener Electricity + Heat Pump Plus --- Total price ignoring standing charge (GBP),Octopus Cosy --- Heat pump dhw price (GBP),Octopus Cosy --- Heat pump heating price (GBP),Octopus Cosy --- Total heat pump price (GBP),Octopus Cosy --- Non heat pump price (GBP),Octopus Cosy --- Total price ignoring standing charge (GBP),Octopus 12M Fixed august 2024 v1 --- Heat pump dhw price (GBP),Octopus 12M Fixed august 2024 v1 --- Heat pump heating price (GBP),Octopus 12M Fixed august 2024 v1 --- Total heat pump price (GBP),Octopus 12M Fixed august 2024 v1 --- Non heat pump price (GBP),Octopus 12M Fixed august 2024 v1 --- Total price ignoring standing charge (GBP)
2025-03-09 05:00:00,2025-03-09 06:00:00,0.6705135184721495,0.16354012338329785,0.8340536418554473,0.1399463581445527,0.974,0.10,0.02,0.13,0.03,0.16,0.10,0.02,0.13,0.04,0.16,0.10,0.02,0.13,0.04,0.16,0.09,0.02,0.11,0.02,0.13,0.16,0.04,0.20,0.03,0.23
2025-03-09 06:00:00,2025-03-09 07:00:00,0.8130833509439279,0.19720135144426512,1.0102847023881931,0.08271529761180685,1.093,0.12,0.03,0.15,0.02,0.17,0.12,0.03,0.15,0.02,0.17,0.12,0.03,0.15,0.02,0.17,0.11,0.03,0.13,0.01,0.14,0.20,0.05,0.24,0.02,0.26
2025-03-09 07:00:00,2025-03-09 08:00:00,0.0,0.3149044917802859,0.3149044917802859,0.26909550821971406,0.584,0.00,0.05,0.05,0.07,0.11,0.00,0.05,0.05,0.07,0.12,0.00,0.05,0.05,0.07,0.12,0.00,0.08,0.08,0.07,0.16,0.00,0.08,0.08,0.06,0.14
2025-03-09 08:00:00,2025-03-09 09:00:00,0.0,0.19879896963329935,0.19879896963329935,0.29320103036670064,0.492,0.00,0.03,0.03,0.07,0.10,0.00,0.03,0.03,0.07,0.10,0.00,0.03,0.03,0.07,0.10,0.00,0.05,0.05,0.08,0.13,0.00,0.05,0.05,0.07,0.12
2025-03-09 09:00:00,2025-03-09 10:00:00,0.0,0.19977627500704423,0.19977627500704423,0.14822372499295575,0.348,0.00,0.03,0.03,0.04,0.07,0.00,0.03,0.03,0.04,0.07,0.00,0.03,0.03,0.04,0.07,0.00,0.05,0.05,0.04,0.09,0.00,0.05,0.05,0.04,0.08
2025-03-09 10:00:00,2025-03-09 11:00:00,0.0,0.23507160189688425,0.23507160189688425,0.0,0.23507160189688425,0.00,0.04,0.04,0.00,0.04,0.00,0.04,0.04,0.00,0.04,0.00,0.04,0.04,0.00,0.04,0.00,0.06,0.06,0.00,0.06,0.00,0.06,0.06,0.00,0.06
2025-03-09 11:00:00,2025-03-09 12:00:00,0.0,0.11479860035211267,0.11479860035211267,0.19220139964788732,0.307,0.00,0.02,0.02,0.05,0.06,0.00,0.02,0.02,0.05,0.07,0.00,0.02,0.02,0.05,0.07,0.00,0.03,0.03,0.05,0.08,0.00,0.03,0.03,0.05,0.07
2025-03-09 12:00:00,2025-03-09 13:00:00,0.0,0.01898035994869527,0.01898035994869527,0.13001964005130473,0.149,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.03,0.04,0.00,0.00,0.00,0.03,0.04,0.00,0.01,0.01,0.03,0.04,0.00,0.00,0.00,0.03,0.04
2025-03-09 13:00:00,2025-03-09 14:00:00,0.0,0.011462326725886448,0.011462326725886448,0.36253767327411357,0.374,0.00,0.00,0.00,0.09,0.09,0.00,0.00,0.00,0.09,0.09,0.00,0.00,0.00,0.09,0.09,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.00,0.09,0.09
2025-03-09 14:00:00,2025-03-09 15:00:00,0.0,0.008093133073178287,0.008093133073178287,0.5209068669268218,0.529,0.00,0.00,0.00,0.13,0.13,0.00,0.00,0.00,0.13,0.13,0.00,0.00,0.00,0.13,0.13,0.00,0.00,0.00,0.07,0.07,0.00,0.00,0.00,0.12,0.13
2025-03-09 15:00:00,2025-03-09 16:00:00,0.0,0.007021232394366197,0.007021232394366197,1.1669787676056338,1.174,0.00,0.00,0.00,0.28,0.29,0.00,0.00,0.00,0.30,0.30,0.00,0.00,0.00,0.30,0.30,0.00,0.00,0.00,0.15,0.15,0.00,0.00,0.00,0.28,0.28
2025-03-09 16:00:00,2025-03-09 17:00:00,0.0,0.007014084507042253,0.007014084507042253,1.3209859154929575,1.3279999999999998,0.00,0.00,0.00,0.32,0.32,0.00,0.00,0.00,0.34,0.34,0.00,0.00,0.00,0.34,0.34,0.00,0.00,0.00,0.53,0.53,0.00,0.00,0.00,0.32,0.32
2025-03-09 17:00:00,2025-03-09 18:00:00,0.0,0.007014084507042253,0.007014084507042253,1.7599859154929576,1.767,0.00,0.00,0.00,0.43,0.43,0.00,0.00,0.00,0.45,0.45,0.00,0.00,0.00,0.45,0.45,0.00,0.00,0.00,0.71,0.71,0.00,0.00,0.00,0.42,0.42
2025-03-09 18:00:00,2025-03-09 19:00:00,0.5339408595290059,0.08159164098785901,0.6155325005168649,0.35246749948313505,0.968,0.08,0.01,0.09,0.09,0.18,0.08,0.01,0.09,0.09,0.18,0.08,0.01,0.09,0.09,0.18,0.21,0.03,0.25,0.14,0.39,0.13,0.02,0.15,0.08,0.23
2025-03-09 19:00:00,2025-03-09 20:00:00,0.3286724217209941,0.08152130382731161,0.4101937255483057,1.1438062744516941,1.5539999999999998,0.05,0.01,0.06,0.28,0.34,0.05,0.01,0.06,0.29,0.35,0.05,0.01,0.06,0.29,0.35,0.09,0.02,0.11,0.31,0.42,0.08,0.02,0.10,0.27,0.37
2025-03-09 20:00:00,2025-03-09 21:00:00,0.10811574163732393,0.18293566487070678,0.29105140650803074,0.6189485934919692,0.9099999999999999,0.02,0.03,0.04,0.15,0.19,0.02,0.03,0.04,0.16,0.20,0.02,0.03,0.04,0.16,0.20,0.03,0.05,0.08,0.17,0.24,0.03,0.04,0.07,0.15,0.22
2025-03-09 21:00:00,2025-03-09 22:00:00,0.058903789612676054,0.21285152288732395,0.2717553125,0.2542446875,0.526,0.01,0.03,0.04,0.06,0.10,0.01,0.03,0.04,0.06,0.11,0.01,0.03,0.04,0.06,0.11,0.02,0.06,0.07,0.07,0.14,0.01,0.05,0.07,0.06,0.13
2025-03-09 22:00:00,2025-03-09 23:00:00,0.0,0.07972673822520925,0.07972673822520925,0.42227326177479074,0.502,0.00,0.01,0.01,0.10,0.11,0.00,0.01,0.01,0.11,0.12,0.00,0.01,0.01,0.11,0.12,0.00,0.01,0.01,0.06,0.07,0.00,0.02,0.02,0.10,0.12
2025-03-09 23:00:00,2025-03-10 00:00:00,0.0,0.0972929781549256,0.0972929781549256,0.9167070218450744,1.014,0.00,0.01,0.01,0.22,0.24,0.00,0.01,0.01,0.23,0.25,0.00,0.01,0.01,0.23,0.25,0.00,0.01,0.01,0.12,0.13,0.00,0.02,0.02,0.22,0.24
2025-03-10 00:00:00,2025-03-10 01:00:00,0.0,0.1325633076454361,0.1325633076454361,0.33643669235456386,0.469,0.00,0.02,0.02,0.08,0.10,0.00,0.02,0.02,0.09,0.11,0.00,0.02,0.02,0.09,0.11,0.00,0.04,0.04,0.09,0.13,0.00,0.03,0.03,0.08,0.11
2025-03-10 01:00:00,2025-03-10 02:00:00,0.0,0.21855650907381086,0.21855650907381086,0.12744349092618917,0.34600000000000003,0.00,0.03,0.03,0.03,0.06,0.00,0.03,0.03,0.03,0.07,0.00,0.03,0.03,0.03,0.07,0.00,0.06,0.06,0.03,0.09,0.00,0.05,0.05,0.03,0.08
2025-03-10 02:00:00,2025-03-10 03:00:00,0.0,0.19750432940751358,0.19750432940751358,0.0,0.19750432940751358,0.00,0.03,0.03,0.00,0.03,0.00,0.03,0.03,0.00,0.03,0.00,0.03,0.03,0.00,0.03,0.00,0.05,0.05,0.00,0.05,0.00,0.05,0.05,0.00,0.05
2025-03-10 03:00:00,2025-03-10 04:00:00,0.0,0.1369360186067093,0.1369360186067093,0.2280639813932907,0.365,0.00,0.02,0.02,0.06,0.08,0.00,0.02,0.02,0.06,0.08,0.00,0.02,0.02,0.06,0.08,0.00,0.04,0.04,0.06,0.10,0.00,0.03,0.03,0.05,0.09
2025-03-10 04:00:00,2025-03-10 05:00:00,0.0,0.24090644618202312,0.24090644618202312,0.12609355381797688,0.367,0.00,0.04,0.04,0.03,0.07,0.00,0.04,0.04,0.03,0.07,0.00,0.04,0.04,0.03,0.07,0.00,0.03,0.03,0.02,0.05,0.00,0.06,0.06,0.03,0.09
2025-03-10 05:00:00,2025-03-10 06:00:00,0.6948519125105664,0.0713559824256188,0.7662078949361852,0.0,0.7662078949361852,0.10,0.01,0.11,0.00,0.11,0.10,0.01,0.11,0.00,0.11,0.10,0.01,0.11,0.00,0.11,0.09,0.01,0.10,0.00,0.10,0.17,0.02,0.18,0.00,0.18
2025-03-10 06:00:00,2025-03-10 07:00:00,0.8756437633410665,0.1734760186985247,1.0491197820395912,0.5028802179604088,1.552,0.13,0.03,0.16,0.12,0.28,0.13,0.03,0.16,0.13,0.29,0.13,0.03,0.16,0.13,0.29,0.11,0.02,0.14,0.07,0.20,0.21,0.04,0.25,0.12,0.37
2025-03-10 07:00:00,2025-03-10 08:00:00,0.18138713664836711,0.40371688462547417,0.5851040212738413,0.0,0.5851040212738413,0.03,0.06,0.09,0.00,0.09,0.03,0.06,0.09,0.00,0.09,0.03,0.06,0.09,0.00,0.09,0.05,0.11,0.16,0.00,0.16,0.04,0.10,0.14,0.00,0.14
2025-03-10 08:00:00,2025-03-10 09:00:00,0.0,0.321494595805883,0.321494595805883,0.049505404194116975,0.371,0.00,0.05,0.05,0.01,0.06,0.00,0.05,0.05,0.01,0.06,0.00,0.05,0.05,0.01,0.06,0.00,0.09,0.09,0.01,0.10,0.00,0.08,0.08,0.01,0.09
2025-03-10 09:00:00,2025-03-10 10:00:00,0.0,0.17758861651169344,0.17758861651169344,0.17641138348830654,0.354,0.00,0.03,0.03,0.04,0.07,0.00,0.03,0.03,0.04,0.07,0.00,0.03,0.03,0.04,0.07,0.00,0.05,0.05,0.05,0.09,0.00,0.04,0.04,0.04,0.08
2025-03-10 10:00:00,2025-03-10 11:00:00,0.0,0.19514771334119113,0.19514771334119113,0.2218522866588089,0.41700000000000004,0.00,0.03,0.03,0.05,0.08,0.00,0.03,0.03,0.06,0.09,0.00,0.03,0.03,0.06,0.09,0.00,0.05,0.05,0.06,0.11,0.00,0.05,0.05,0.05,0.10
2025-03-10 11:00:00,2025-03-10 12:00:00,0.0,0.24362580985915494,0.24362580985915494,0.16537419014084503,0.409,0.00,0.04,0.04,0.04,0.08,0.00,0.04,0.04,0.04,0.08,0.00,0.04,0.04,0.04,0.08,0.00,0.07,0.07,0.04,0.11,0.00,0.06,0.06,0.04,0.10
2025-03-10 12:00:00,2025-03-10 13:00:00,0.0,0.17422178829027093,0.17422178829027093,0.07677821170972907,0.251,0.00,0.03,0.03,0.02,0.04,0.00,0.03,0.03,0.02,0.05,0.00,0.03,0.03,0.02,0.05,0.00,0.05,0.05,0.02,0.07,0.00,0.04,0.04,0.02,0.06
2025-03-10 13:00:00,2025-03-10 14:00:00,0.0,0.10201137685626668,0.10201137685626668,0.2869886231437333,0.389,0.00,0.02,0.02,0.07,0.09,0.00,0.02,0.02,0.07,0.09,0.00,0.02,0.02,0.07,0.09,0.00,0.01,0.01,0.04,0.05,0.00,0.02,0.02,0.07,0.09
2025-03-10 14:00:00,2025-03-10 15:00:00,0.0,0.23835429772335082,0.23835429772335082,0.2656457022766492,0.504,0.00,0.04,0.04,0.06,0.10,0.00,0.04,0.04,0.07,0.10,0.00,0.04,0.04,0.07,0.10,0.00,0.03,0.03,0.03,0.07,0.00,0.06,0.06,0.06,0.12
2025-03-10 15:00:00,2025-03-10 16:00:00,0.0,0.1491348028555951,0.1491348028555951,0.14886519714440488,0.298,0.00,0.02,0.02,0.04,0.06,0.00,0.02,0.02,0.04,0.06,0.00,0.02,0.02,0.04,0.06,0.00,0.02,0.02,0.02,0.04,0.00,0.04,0.04,0.04,0.07
2025-03-10 16:00:00,2025-03-10 17:00:00,0.0,0.15610897007042254,0.15610897007042254,0.17589102992957742,0.33199999999999996,0.00,0.02,0.02,0.04,0.07,0.00,0.02,0.02,0.04,0.07,0.00,0.02,0.02,0.04,0.07,0.00,0.06,0.06,0.07,0.13,0.00,0.04,0.04,0.04,0.08
2025-03-10 17:00:00,2025-03-10 18:00:00,0.0,0.3065878981681013,0.3065878981681013,0.13841210183189867,0.44499999999999995,0.00,0.05,0.05,0.03,0.08,0.00,0.05,0.05,0.04,0.08,0.00,0.05,0.05,0.04,0.08,0.00,0.12,0.12,0.06,0.18,0.00,0.07,0.07,0.03,0.11
2025-03-10 18:00:00,2025-03-10 19:00:00,0.0,0.39064545097365216,0.39064545097365216,0.7243545490263479,1.115,0.00,0.06,0.06,0.18,0.24,0.00,0.06,0.06,0.18,0.24,0.00,0.06,0.06,0.18,0.24,0.00,0.16,0.16,0.29,0.45,0.00,0.09,0.09,0.17,0.27
2025-03-10 19:00:00,2025-03-10 20:00:00,0.0,0.3466211610038791,0.3466211610038791,1.612378838996121,1.959,0.00,0.05,0.05,0.39,0.44,0.00,0.05,0.05,0.41,0.46,0.00,0.05,0.05,0.41,0.46,0.00,0.09,0.09,0.43,0.52,0.00,0.08,0.08,0.39,0.47
2025-03-10 20:00:00,2025-03-10 21:00:00,0.0,0.291510781302266,0.291510781302266,0.5384892186977339,0.83,0.00,0.04,0.04,0.13,0.17,0.00,0.04,0.04,0.14,0.18,0.00,0.04,0.04,0.14,0.18,0.00,0.08,0.08,0.14,0.22,0.00,0.07,0.07,0.13,0.20
2025-03-10 21:00:00,2025-03-10 22:00:00,0.0,0.2864356684981685,0.2864356684981685,1.3775643315018318,1.6640000000000001,0.00,0.04,0.04,0.34,0.38,0.00,0.04,0.04,0.35,0.39,0.00,0.04,0.04,0.35,0.39,0.00,0.08,0.08,0.37,0.45,0.00,0.07,0.07,0.33,0.40
2025-03-10 22:00:00,2025-03-10 23:00:00,0.0,0.22348312980942858,0.22348312980942858,0.24751687019057145,0.47100000000000003,0.00,0.03,0.03,0.06,0.09,0.00,0.03,0.03,0.06,0.10,0.00,0.03,0.03,0.06,0.10,0.00,0.03,0.03,0.03,0.06,0.00,0.05,0.05,0.06,0.11
2025-03-10 23:00:00,2025-03-11 00:00:00,0.0,0.3168174207746479,0.3168174207746479,0.11618257922535208,0.433,0.00,0.05,0.05,0.03,0.08,0.00,0.05,0.05,0.03,0.08,0.00,0.05,0.05,0.03,0.08,0.00,0.04,0.04,0.02,0.06,0.00,0.08,0.08,0.03,0.10
2025-03-11 00:00:00,2025-03-11 01:00:00,0.0,0.3361781385863093,0.3361781385863093,0.0998218614136907,0.436,0.00,0.05,0.05,0.02,0.07,0.00,0.05,0.05,0.03,0.08,0.00,0.05,0.05,0.03,0.08,0.00,0.09,0.09,0.03,0.12,0.00,0.08,0.08,0.02,0.10
2025-03-11 01:00:00,2025-03-11 02:00:00,0.0,0.1945957216573114,0.1945957216573114,0.13940427834268862,0.334,0.00,0.03,0.03,0.03,0.06,0.00,0.03,0.03,0.04,0.06,0.00,0.03,0.03,0.04,0.06,0.00,0.05,0.05,0.04,0.09,0.00,0.05,0.05,0.03,0.08
2025-03-11 02:00:00,2025-03-11 03:00:00,0.0,0.19105727992709712,0.19105727992709712,0.2159427200729029,0.40700000000000003,0.00,0.03,0.03,0.05,0.08,0.00,0.03,0.03,0.05,0.08,0.00,0.03,0.03,0.05,0.08,0.00,0.05,0.05,0.06,0.11,0.00,0.05,0.05,0.05,0.10
2025-03-11 03:00:00,2025-03-11 04:00:00,0.0,0.3547204841574099,0.3547204841574099,0.03327951584259009,0.388,0.00,0.05,0.05,0.01,0.06,0.00,0.05,0.05,0.01,0.06,0.00,0.05,0.05,0.01,0.06,0.00,0.09,0.09,0.01,0.10,0.00,0.09,0.09,0.01,0.09
2025-03-11 04:00:00,2025-03-11 05:00:00,0.04349042693661972,0.36953985915492954,0.41303028609154924,0.08096971390845076,0.494,0.01,0.06,0.06,0.02,0.08,0.01,0.06,0.06,0.02,0.08,0.01,0.06,0.06,0.02,0.08,0.01,0.05,0.05,0.01,0.06,0.01,0.09,0.10,0.02,0.12
2025-03-11 05:00:00,2025-03-11 06:00:00,0.5491403169819522,0.0887332122549486,0.6378735292369008,0.14612647076309926,0.784,0.08,0.01,0.10,0.04,0.13,0.08,0.01,0.10,0.04,0.13,0.08,0.01,0.10,0.04,0.13,0.07,0.01,0.08,0.02,0.10,0.13,0.02,0.15,0.04,0.19
2025-03-11 06:00:00,2025-03-11 07:00:00,1.1815880335902307,0.2240173052896338,1.4056053388798644,0.2083946611201355,1.6139999999999999,0.18,0.03,0.21,0.05,0.26,0.18,0.03,0.21,0.05,0.26,0.18,0.03,0.21,0.05,0.26,0.16,0.03,0.18,0.03,0.21,0.28,0.05,0.34,0.05,0.39
2025-03-11 07:00:00,2025-03-11 08:00:00,0.0,0.5340549402439312,0.5340549402439312,0.10494505975606883,0.639,0.00,0.08,0.08,0.03,0.11,0.00,0.08,0.08,0.03,0.11,0.00,0.08,0.08,0.03,0.11,0.00,0.14,0.14,0.03,0.17,0.00,0.13,0.13,0.03,0.15
2025-03-11 08:00:00,2025-03-11 09:00:00,0.0,0.554190043738764,0.554190043738764,0.14980995626123594,0.704,0.00,0.08,0.08,0.04,0.12,0.00,0.08,0.08,0.04,0.12,0.00,0.08,0.08,0.04,0.12,0.00,0.15,0.15,0.04,0.19,0.00,0.13,0.13,0.04,0.17
2025-03-11 09:00:00,2025-03-11 10:00:00,0.0,0.37069671133308724,0.37069671133308724,0.16030328866691268,0.5309999999999999,0.00,0.06,0.06,0.04,0.09,0.00,0.06,0.06,0.04,0.10,0.00,0.06,0.06,0.04,0.10,0.00,0.10,0.10,0.04,0.14,0.00,0.09,0.09,0.04,0.13
2025-03-11 10:00:00,2025-03-11 11:00:00,0.0,0.30627553513388023,0.30627553513388023,0.0957244648661198,0.402,0.00,0.05,0.05,0.02,0.07,0.00,0.05,0.05,0.02,0.07,0.00,0.05,0.05,0.02,0.07,0.00,0.08,0.08,0.03,0.11,0.00,0.07,0.07,0.02,0.10
2025-03-11 11:00:00,2025-03-11 12:00:00,0.0,0.2847186145342911,0.2847186145342911,0.0812813854657089,0.366,0.00,0.04,0.04,0.02,0.06,0.00,0.04,0.04,0.02,0.06,0.00,0.04,0.04,0.02,0.06,0.00,0.08,0.08,0.02,0.10,0.00,0.07,0.07,0.02,0.09
2025-03-11 12:00:00,2025-03-11 13:00:00,0.0,0.3635315333173055,0.3635315333173055,0.0,0.3635315333173055,0.00,0.05,0.05,0.00,0.05,0.00,0.05,0.05,0.00,0.05,0.00,0.05,0.05,0.00,0.05,0.00,0.10,0.10,0.00,0.10,0.00,0.09,0.09,0.00,0.09
2025-03-11 13:00:00,2025-03-11 14:00:00,0.0,0.3607060792233672,0.3607060792233672,0.1062939207766328,0.467,0.00,0.05,0.05,0.03,0.08,0.00,0.05,0.05,0.03,0.08,0.00,0.05,0.05,0.03,0.08,0.00,0.05,0.05,0.01,0.06,0.00,0.09,0.09,0.03,0.11
2025-03-11 14:00:00,2025-03-11 15:00:00,0.0,0.29716836267605634,0.29716836267605634,0.2448316373239437,0.542,0.00,0.04,0.04,0.06,0.10,0.00,0.04,0.04,0.06,0.11,0.00,0.04,0.04,0.06,0.11,0.00,0.04,0.04,0.03,0.07,0.00,0.07,0.07,0.06,0.13
2025-03-11 15:00:00,2025-03-11 16:00:00,0.0,0.20478461755989588,0.20478461755989588,0.2172153824401041,0.422,0.00,0.03,0.03,0.05,0.08,0.00,0.03,0.03,0.06,0.09,0.00,0.03,0.03,0.06,0.09,0.00,0.03,0.03,0.03,0.06,0.00,0.05,0.05,0.05,0.10
2025-03-11 16:00:00,2025-03-11 17:00:00,0.0,0.24050516870949565,0.24050516870949565,0.03349483129050437,0.274,0.00,0.04,0.04,0.01,0.04,0.00,0.04,0.04,0.01,0.04,0.00,0.04,0.04,0.01,0.04,0.00,0.10,0.10,0.01,0.11,0.00,0.06,0.06,0.01,0.07
2025-03-11 17:00:00,2025-03-11 18:00:00,0.0,0.4275453618663251,0.4275453618663251,0.0,0.4275453618663251,0.00,0.06,0.06,0.00,0.06,0.00,0.06,0.06,0.00,0.06,0.00,0.06,0.06,0.00,0.06,0.00,0.17,0.17,0.00,0.17,0.00,0.10,0.10,0.00,0.10
2025-03-11 18:00:00,2025-03-11 19:00:00,0.0,0.4476861833722149,0.4476861833722149,0.47531381662778516,0.923,0.00,0.07,0.07,0.12,0.18,0.00,0.07,0.07,0.12,0.19,0.00,0.07,0.07,0.12,0.19,0.00,0.18,0.18,0.19,0.37,0.00,0.11,0.11,0.11,0.22
2025-03-11 19:00:00,2025-03-11 20:00:00,0.0,0.3690696378151919,0.3690696378151919,1.4599303621848083,1.8290000000000002,0.00,0.06,0.06,0.36,0.41,0.00,0.06,0.06,0.37,0.43,0.00,0.06,0.06,0.37,0.43,0.00,0.10,0.10,0.39,0.49,0.00,0.09,0.09,0.35,0.44
2025-03-11 20:00:00,2025-03-11 21:00:00,0.0,0.3930154964699439,0.3930154964699439,0.4569845035300562,0.8500000000000001,0.00,0.06,0.06,0.11,0.17,0.00,0.06,0.06,0.12,0.18,0.00,0.06,0.06,0.12,0.18,0.00,0.11,0.11,0.12,0.23,0.00,0.09,0.09,0.11,0.20
2025-03-11 21:00:00,2025-03-11 22:00:00,0.0,0.4097159067422285,0.4097159067422285,1.7112840932577715,2.121,0.00,0.06,0.06,0.42,0.48,0.00,0.06,0.06,0.44,0.50,0.00,0.06,0.06,0.44,0.50,0.00,0.11,0.11,0.46,0.57,0.00,0.10,0.10,0.41,0.51
2025-03-11 22:00:00,2025-03-11 23:00:00,0.0,0.40080254039523133,0.40080254039523133,0.0,0.40080254039523133,0.00,0.06,0.06,0.00,0.06,0.00,0.06,0.06,0.00,0.06,0.00,0.06,0.06,0.00,0.06,0.00,0.05,0.05,0.00,0.05,0.00,0.10,0.10,0.00,0.10
2025-03-11 23:00:00,2025-03-12 00:00:00,0.0,0.3905892358257543,0.3905892358257543,0.6764107641742458,1.0670000000000002,0.00,0.06,0.06,0.16,0.22,0.00,0.06,0.06,0.17,0.23,0.00,0.06,0.06,0.17,0.23,0.00,0.05,0.05,0.09,0.14,0.00,0.09,0.09,0.16,0.26
2025-03-12 00:00:00,2025-03-12 01:00:00,0.0,0.3848970496633925,0.3848970496633925,0.18610295033660745,0.571,0.00,0.06,0.06,0.05,0.10,0.00,0.06,0.06,0.05,0.11,0.00,0.06,0.06,0.05,0.11,0.00,0.10,0.10,0.05,0.15,0.00,0.09,0.09,0.04,0.14
2025-03-12 01:00:00,2025-03-12 02:00:00,0.0,0.5551085121701176,0.5551085121701176,0.0,0.5551085121701176,0.00,0.08,0.08,0.00,0.08,0.00,0.08,0.08,0.00,0.08,0.00,0.08,0.08,0.00,0.08,0.00,0.15,0.15,0.00,0.15,0.00,0.13,0.13,0.00,0.13
2025-03-12 02:00:00,2025-03-12 03:00:00,0.0,0.501965625121538,0.501965625121538,0.30703437487846197,0.8089999999999999,0.00,0.08,0.08,0.07,0.15,0.00,0.08,0.08,0.08,0.15,0.00,0.08,0.08,0.08,0.15,0.00,0.13,0.13,0.08,0.22,0.00,0.12,0.12,0.07,0.19
2025-03-12 03:00:00,2025-03-12 04:00:00,0.0,0.44772481501930717,0.44772481501930717,0.22627518498069277,0.6739999999999999,0.00,0.07,0.07,0.06,0.12,0.00,0.07,0.07,0.06,0.12,0.00,0.07,0.07,0.06,0.12,0.00,0.12,0.12,0.06,0.18,0.00,0.11,0.11,0.05,0.16
2025-03-12 04:00:00,2025-03-12 05:00:00,0.02019090544871795,0.5673451319827247,0.5875360374314427,0.0,0.5875360374314427,0.00,0.09,0.09,0.00,0.09,0.00,0.09,0.09,0.00,0.09,0.00,0.09,0.09,0.00,0.09,0.00,0.07,0.08,0.00,0.08,0.00,0.14,0.14,0.00,0.14
2025-03-12 05:00:00,2025-03-12 06:00:00,0.6958322320890732,0.25771896132713434,0.9535511934162075,0.2284488065837924,1.182,0.10,0.04,0.14,0.06,0.20,0.10,0.04,0.14,0.06,0.20,0.10,0.04,0.14,0.06,0.20,0.09,0.03,0.13,0.03,0.16,0.17,0.06,0.23,0.05,0.28
2025-03-12 06:00:00,2025-03-12 07:00:00,0.8466711547364906,0.4904182055257964,1.3370893602622869,0.44191063973771305,1.779,0.13,0.07,0.20,0.11,0.31,0.13,0.07,0.20,0.11,0.31,0.13,0.07,0.20,0.11,0.31,0.11,0.06,0.18,0.06,0.23,0.20,0.12,0.32,0.11,0.43
2025-03-12 07:00:00,2025-03-12 08:00:00,0.032541163155298765,0.8770992289627919,0.9096403921180907,0.23835960788190924,1.148,0.00,0.13,0.14,0.06,0.19,0.00,0.13,0.14,0.06,0.20,0.00,0.13,0.14,0.06,0.20,0.01,0.23,0.24,0.06,0.31,0.01,0.21,0.22,0.06,0.28
2025-03-12 08:00:00,2025-03-12 09:00:00,0.0,0.5435681464973272,0.5435681464973272,0.18243185350267277,0.726,0.00,0.08,0.08,0.04,0.13,0.00,0.08,0.08,0.05,0.13,0.00,0.08,0.08,0.05,0.13,0.00,0.15,0.15,0.05,0.19,0.00,0.13,0.13,0.04,0.17
2025-03-12 09:00:00,2025-03-12 10:00:00,0.0,0.5548687085183686,0.5548687085183686,0.030131291481631406,0.585,0.00,0.08,0.08,0.01,0.09,0.00,0.08,0.08,0.01,0.09,0.00,0.08,0.08,0.01,0.09,0.00,0.15,0.15,0.01,0.16,0.00,0.13,0.13,0.01,0.14
2025-03-12 10:00:00,2025-03-12 11:00:00,0.0,0.5145135689630882,0.5145135689630882,0.0,0.5145135689630882,0.00,0.08,0.08,0.00,0.08,0.00,0.08,0.08,0.00,0.08,0.00,0.08,0.08,0.00,0.08,0.00,0.14,0.14,0.00,0.14,0.00,0.12,0.12,0.00,0.12
2025-03-12 11:00:00,2025-03-12 12:00:00,0.0,0.3317772331404271,0.3317772331404271,0.2002227668595729,0.532,0.00,0.05,0.05,0.05,0.10,0.00,0.05,0.05,0.05,0.10,0.00,0.05,0.05,0.05,0.10,0.00,0.09,0.09,0.05,0.14,0.00,0.08,0.08,0.05,0.13
